id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
379457652,899c1224-dfe7-4c91-b031-f02f2174cfeb,2026-07-08 12:53:09,2026-07-08,2026-07-08 17:53:09 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 18:52:35 UTC,2026-07-08 18:52:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379457652,https://inaturalist-open-data.s3.amazonaws.com/photos/694105700/medium.jpg,,"",,0,0,false,843,"Fifth Ave SE, Minneapolis, MN, US",44.989914285,-93.2443827337,38013,,,,38013,,,false,,,,Lygus lineolaris,North American Tarnished Plant Bug,Insecta,84507,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Mirinae,Mirini,Lygus,Lygus lineolaris
379457681,03b71156-4b00-4386-8761-b7783ab0b334,2026-07-08 12:54:43,2026-07-08,2026-07-08 17:54:43 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 18:52:42 UTC,2026-07-08 18:52:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379457681,https://inaturalist-open-data.s3.amazonaws.com/photos/694105763/medium.jpg,,"",,0,0,false,843,"NE Fillmore St, Minneapolis, MN, US",44.9960827679,-93.2425124907,32851,,,,32851,,,false,,,,Melissodes,,Insecta,52781,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Eucerini,Melissodes,
379457974,48077b73-7e2a-4a34-ac87-1ec8df36361c,2026-07-08 13:26:54,2026-07-08,2026-07-08 18:26:54 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 18:53:44 UTC,2026-07-13 13:50:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/379457974,https://inaturalist-open-data.s3.amazonaws.com/photos/694106968/medium.jpg,,"",,1,0,false,843,"19th Ave NE, Minneapolis, MN, US",45.008101396,-93.2309752825,52381,,,,52381,,,false,,,Schreckensteinia erythriella,Schreckensteinia erythriella,,Insecta,416964,Animalia,Arthropoda,Insecta,Lepidoptera,Schreckensteiniidae,,,Schreckensteinia,Schreckensteinia erythriella
379458243,6e1b9d99-5eb3-46c6-8fb7-a49a9ea1c86a,2026-07-08 13:22:24,2026-07-08,2026-07-08 18:22:24 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 18:54:38 UTC,2026-07-09 12:12:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/379458243,https://inaturalist-open-data.s3.amazonaws.com/photos/694106844/medium.jpg,,"",,1,0,false,843,"NE Garfield St, Minneapolis, MN, US",45.0166538568,-93.2327949415,75758,,,,75758,,,false,,,Eastern Long-legged Cobweaver,Theridion frondeum,Eastern Long-legged Cobweaver,Arachnida,153749,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridiinae,,Theridion,Theridion frondeum
379511992,70f925b1-32ca-4539-a5e5-5da45f46b88b,2026-07-08 16:20:48,2026-07-08,2026-07-08 21:20:48 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 22:04:36 UTC,2026-07-08 22:04:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379511992,https://inaturalist-open-data.s3.amazonaws.com/photos/694210290/medium.jpg,,"",,0,0,false,843,"Central Ave NE, Minneapolis, MN, US",45.0070588535,-93.2478686805,68183,,,,68183,,,false,,,,Chrysoperla plorabunda,Weeping Green Lacewing,Insecta,128932,Animalia,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysopinae,Chrysopini,Chrysoperla,Chrysoperla plorabunda
379512026,84f94fc7-5715-465e-a3a3-07981516978f,2026-07-08 16:36:33,2026-07-08,2026-07-08 21:36:33 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 22:04:43 UTC,2026-07-09 12:18:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/379512026,https://inaturalist-open-data.s3.amazonaws.com/photos/694210356/medium.jpg,,"",,1,0,false,843,"Sixth St NE, Minneapolis, MN, US",44.9991925851,-93.2594335347,85839,,,,85839,,,false,,,Striped Lynx Spider,Oxyopes salticus,Striped Lynx Spider,Arachnida,83844,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,,,Oxyopes,Oxyopes salticus
379512054,ee8584a0-2d91-4051-b5a9-815789b8eb12,2026-07-08 16:38:47,2026-07-08,2026-07-08 21:38:47 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 22:04:48 UTC,2026-07-08 22:04:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379512054,https://inaturalist-open-data.s3.amazonaws.com/photos/694210400/medium.jpg,,"",,0,0,false,843,"Theodore Wirth Pkwy, Golden Valley, MN, US",44.9848729065,-93.3276509156,251208,,,,251208,,,false,,,,Chrysoperla,Common Green Lacewings,Insecta,59441,Animalia,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysopinae,Chrysopini,Chrysoperla,
379512094,f48aeac8-734c-432f-a36e-eef4cb54b372,2026-07-08 16:40:29,2026-07-08,2026-07-08 21:40:29 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 22:04:55 UTC,2026-07-08 22:04:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379512094,https://inaturalist-open-data.s3.amazonaws.com/photos/694210454/medium.jpg,,"",,0,0,false,843,"Chilcombe Ave, Saint Paul, MN, US",44.9819080814,-93.1990584118,179732,,,,179732,,,false,,,,Frankliniella,,Insecta,243761,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Thripinae,,Frankliniella,
379512135,bf2ee6d3-502c-4258-93a9-4d3f109f73aa,2026-07-08 16:44:11,2026-07-08,2026-07-08 21:44:11 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 22:05:02 UTC,2026-07-08 22:05:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379512135,https://inaturalist-open-data.s3.amazonaws.com/photos/694210505/medium.jpg,,"",,0,0,false,843,"Highcrest Rd N, Roseville, MN, US",45.0169424989,-93.2033873783,181294,,,,181294,,,false,,,,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",Insecta,47744,Animalia,Arthropoda,Insecta,Hemiptera,,,,,
379512171,7dee4b58-833e-4076-b3b7-fd8f49b38746,2026-07-08 16:42:27,2026-07-08,2026-07-08 21:42:27 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-08 22:05:07 UTC,2026-07-08 22:05:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379512171,https://inaturalist-open-data.s3.amazonaws.com/photos/694210550/medium.jpg,,"",,0,0,false,843,"Tyler St NE, Columbia Heights, MN, US",45.0396841603,-93.2393060906,153604,,,,153604,,,false,,,,Calaphidina,,Insecta,517606,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Calaphidinae,Calaphidini,,
379540244,fd927dc6-e818-462a-99af-4cd527729824,2026-07-08 16:33:34,2026-07-08,2026-07-08 21:33:34 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 00:00:30 UTC,2026-07-09 00:00:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379540244,https://inaturalist-open-data.s3.amazonaws.com/photos/694265079/medium.jpg,,"",,0,0,false,843,"NE Ulysses St, Minneapolis, MN, US",45.0069196226,-93.236250344,59447,,,,59447,,,false,,,,Micrutalis calva,Honeylocust Treehopper,Insecta,491407,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Smiliinae,Micrutalini,Micrutalis,Micrutalis calva
379540676,dc24c8a9-6a37-46cb-a4bd-89e3be38b336,2026-07-08 18:59:42,2026-07-08,2026-07-08 23:59:42 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 00:02:10 UTC,2026-07-09 00:02:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379540676,https://inaturalist-open-data.s3.amazonaws.com/photos/694265869/medium.jpg,,"",,0,0,false,843,"St Anthony Pkwy, Minneapolis, MN, US",45.0253591842,-93.257842184,144068,,,,144068,,,false,,,,Hemicrepidius memnonius,Prosternine Click Beetle,Insecta,1611931,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Dendrometrinae,Dendrometrini,Hemicrepidius,Hemicrepidius memnonius
379540698,0346fdcc-692b-4881-b85c-d45354eebf1d,2026-07-08 18:56:51,2026-07-08,2026-07-08 23:56:51 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 00:02:16 UTC,2026-07-09 04:01:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/379540698,https://inaturalist-open-data.s3.amazonaws.com/photos/694265912/medium.jpg,,"",,1,0,false,843,"NE Polk St, Minneapolis, MN, US",45.0134103283,-93.2456001391,143473,,,,143473,,,false,,,Two-spotted Longhorn Bee,Melissodes bimaculatus,Two-spotted Longhorn Bee,Insecta,567666,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Eucerini,Melissodes,Melissodes bimaculatus
379540723,c93b02fb-dbc2-4e69-ab52-1ff015bffdcf,2026-07-08 18:06:53,2026-07-08,2026-07-08 23:06:53 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 00:02:22 UTC,2026-07-26 01:39:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/379540723,https://inaturalist-open-data.s3.amazonaws.com/photos/694265963/medium.jpg,,"",,1,0,false,843,"Van Buren St NE, Minneapolis, MN, US",44.9964927879,-93.2485911253,62202,,,,62202,,,false,,,Masked Hunter,Reduvius personatus,Masked Hunter,Insecta,56521,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Reduviinae,Reduviini,Reduvius,Reduvius personatus
379592075,0d654e95-57a8-462c-8d98-fbb5c32eef0f,2026-07-08 20:48:32,2026-07-08,2026-07-09 01:48:32 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 04:10:46 UTC,2026-07-09 04:10:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379592075,https://inaturalist-open-data.s3.amazonaws.com/photos/694367695/medium.jpg,,"",,0,0,false,843,"Buchanan St NE, Minneapolis, MN, US",44.9971133267,-93.2401816001,8,,,,8,,,false,,,,Apocynaceae,Dogbane Family,Plantae,47362,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,,,,
379592084,09e3f7ca-fc94-4e61-a2a9-9889b17390fa,2026-07-08 20:50:35,2026-07-08,2026-07-09 01:50:35 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 04:10:53 UTC,2026-07-09 10:27:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/379592084,https://inaturalist-open-data.s3.amazonaws.com/photos/694367719/medium.jpg,,"",,1,0,false,843,"Buchanan St NE, Minneapolis, MN, US",44.997134081,-93.2401222537,8,,,,8,,,false,,,Catnip,Nepeta cataria,Catnip,Plantae,48622,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Nepetoideae,Mentheae,Nepeta,Nepeta cataria
379751660,347ed7f1-6ee1-48bb-92e5-58b8a27a2141,2026-07-09 12:47:53,2026-07-09,2026-07-09 17:47:53 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 17:48:07 UTC,2026-07-09 18:27:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379751660,https://inaturalist-open-data.s3.amazonaws.com/photos/694697108/medium.jpg,,"",,0,0,false,843,"Buchanan St NE, Minneapolis, MN, US",44.9971431366,-93.2401025254,7,,,,7,,,false,,,,Aniulini,Eastern Crystal Millipedes,Animalia,997630,Animalia,Arthropoda,Diplopoda,Julida,Parajulidae,Parajulinae,Aniulini,,
379779274,69687913-5f88-43c5-955d-7a4a18a635ec,2026-07-09 13:23:30,2026-07-09,2026-07-09 18:23:30 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 19:18:40 UTC,2026-07-09 19:18:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379779274,https://inaturalist-open-data.s3.amazonaws.com/photos/694725620/medium.jpg,,"",,0,0,false,843,"I-35W N, Minneapolis, MN, US",45.0012400637,-93.2291177324,176506,,,,176506,,,false,,,,Acanalonia bivittata,Two-striped Planthopper,Insecta,132225,Animalia,Arthropoda,Insecta,Hemiptera,Acanaloniidae,,,Acanalonia,Acanalonia bivittata
379779303,3a5b28f0-e5ad-4ace-a1e2-7615e715017b,2026-07-09 11:20:18,2026-07-09,2026-07-09 16:20:18 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 19:18:46 UTC,2026-08-23 08:23:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/379779303,https://inaturalist-open-data.s3.amazonaws.com/photos/694725687/medium.jpg,,"",,3,0,false,843,"Fourth St NE, Minneapolis, MN, US",45.0104894078,-93.2616665191,79279,,,,79279,,open,false,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
379779998,96f8107d-c80a-42ac-8442-2fdacd01e379,2026-07-09 11:15:04,2026-07-09,2026-07-09 16:15:04 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 19:21:11 UTC,2026-07-09 19:21:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379779998,https://inaturalist-open-data.s3.amazonaws.com/photos/694727018/medium.jpg,,"",,0,0,false,843,"Second St NE, Columbia Heights, MN, US",45.0395671136,-93.2666785975,135593,,,,135593,,,false,,,,Lasioglossum zephyrus,Zephyr Sweat Bee,Insecta,905961,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictinae,Halictini,Lasioglossum,Lasioglossum zephyrus
379780044,8f28e7aa-2c5d-4c68-ab8f-f361c5f256e4,2026-07-09 10:25:49,2026-07-09,2026-07-09 15:25:49 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 19:21:18 UTC,2026-07-09 19:21:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379780044,https://inaturalist-open-data.s3.amazonaws.com/photos/694727089/medium.jpg,,"",,0,0,false,843,"Pierce St NE, Minneapolis, MN, US",45.000447781,-93.240843768,20156,,,,20156,,,false,,,,Carduus nutans,musk thistle,Plantae,76007,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carduoideae,Cardueae,Carduus,Carduus nutans
379780099,d3d1cf8e-4e6e-4fe9-8164-d29841be512b,2026-07-09 11:17:07,2026-07-09,2026-07-09 16:17:07 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-09 19:21:31 UTC,2026-07-09 19:21:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/379780099,https://inaturalist-open-data.s3.amazonaws.com/photos/694727244/medium.jpg,,"",,0,0,false,843,"Jefferson St NE, Minneapolis, MN, US",44.9970121714,-93.255105003,90540,,,,90540,,,false,,,,Ancistrocerus adiabatus,Bramble Mason Wasp,Insecta,203488,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Eumeninae,,Ancistrocerus,Ancistrocerus adiabatus
379857685,c5614dfa-7e63-4852-8b0d-d06c372c98b3,2026-07-09 18:42:43,2026-07-09,2026-07-09 23:42:43 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 00:40:52 UTC,2026-07-11 05:53:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/379857685,https://inaturalist-open-data.s3.amazonaws.com/photos/694880750/medium.jpg,,"",,2,0,false,843,"Shoreline Ln, Arden Hills, MN, US",45.0358940807,-93.1484699999,12685,,,,12685,,open,false,,,Two-spotted Bumble Bee,Bombus bimaculatus,Two-spotted Bumble Bee,Insecta,52779,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Bombini,Bombus,Bombus bimaculatus
380023678,d327f849-6bde-4161-a5f9-6085ef5a928c,2026-07-10 10:37:29,2026-07-10,2026-07-10 15:37:29 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 15:37:41 UTC,2026-07-10 15:50:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/380023678,https://inaturalist-open-data.s3.amazonaws.com/photos/695202964/medium.jpg,,"",,1,0,false,843,"Buchanan St NE, Minneapolis, MN, US",44.9968145231,-93.2397617633,2,,,,2,,,false,,,false sunflower,Heliopsis helianthoides,false sunflower,Plantae,130382,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Asteroideae,Heliantheae,Heliopsis,Heliopsis helianthoides
380024174,47505bc8-238a-41f9-9fe3-4c16b8b376c3,2026-07-10 10:39:36,2026-07-10,2026-07-10 15:39:36 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 15:39:54 UTC,2026-07-10 15:39:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/380024174,https://inaturalist-open-data.s3.amazonaws.com/photos/695204143/medium.jpg,,"",,0,0,true,843,"Buchanan St NE, Minneapolis, MN, US",44.9971816562,-93.2399972108,5,,,,5,,open,false,,,,Delphinium exaltatum,tall larkspur,Plantae,129616,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculoideae,Delphinieae,Delphinium,Delphinium exaltatum
380028647,12cb74ee-6b8e-48c4-9114-ec6282b366b5,2026-07-10 10:54:59,2026-07-10,2026-07-10 15:54:59 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 15:55:13 UTC,2026-07-10 15:55:14 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/380028647,https://inaturalist-open-data.s3.amazonaws.com/photos/695212183/medium.jpg,,"",,0,0,true,843,"Buchanan St NE, Minneapolis, MN, US",44.9975011032,-93.239568947,4,,,,4,,,false,,,,Allium,onions,Plantae,47357,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allioideae,Allieae,Allium,
380036317,ce6a2792-ab19-45e1-b3a9-071af3f2af1a,2026-07-10 11:14:29,2026-07-10,2026-07-10 16:14:29 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:22:57 UTC,2026-07-10 16:22:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/380036317,https://inaturalist-open-data.s3.amazonaws.com/photos/695227101/medium.jpg,,"",,0,0,false,843,"St Anthony Pkwy, Minneapolis, MN, US",45.0224800744,-93.2344596007,142502,,,,142502,,,false,,,,Agapostemon,Striped Sweat Bees,Insecta,50086,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictinae,Halictini,Agapostemon,
380036344,d9046201-c21b-4e49-a71b-10192f47e6f1,2026-07-10 11:12:48,2026-07-10,2026-07-10 16:12:48 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:03 UTC,2026-07-11 15:32:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/380036344,https://inaturalist-open-data.s3.amazonaws.com/photos/695227166/medium.jpg,,"",,1,0,false,843,"Irving Ave N, Minneapolis, MN, US",44.9977511251,-93.2992540253,92998,,,,92998,,,false,,,Tetragnatha,Tetragnatha,,Arachnida,47550,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnathinae,,Tetragnatha,
380036364,c5707129-96bb-402f-8ee5-0ac55c7ffc92,2026-07-10 11:05:48,2026-07-10,2026-07-10 16:05:48 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:08 UTC,2026-07-10 17:36:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/380036364,https://inaturalist-open-data.s3.amazonaws.com/photos/695227223/medium.jpg,,"",,1,0,false,843,"NE Fillmore St, Minneapolis, MN, US",44.9997954572,-93.2419012401,42118,,,,42118,,,false,,,Pink-barred Pseudeustrotia Moth,Pseudeustrotia carneola,Pink-barred Pseudeustrotia Moth,Insecta,143118,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Noctuinae,Pseudeustrotiini,Pseudeustrotia,Pseudeustrotia carneola
380036388,b6b03378-0727-4e40-ace6-f9d3baaea96c,2026-07-10 10:07:40,2026-07-10,2026-07-10 15:07:40 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:14 UTC,2026-07-14 00:15:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/380036388,https://inaturalist-open-data.s3.amazonaws.com/photos/695227266/medium.jpg,,"",,1,0,false,843,"Monroe St NE, Minneapolis, MN, US",44.9985463115,-93.2521960223,35536,,,,35536,,open,false,,,American Red Admiral,Vanessa atalanta rubria,American Red Admiral,Insecta,312361,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa atalanta
380036405,0839e0af-d567-4c8f-aeca-dffa4c0c2a0f,2026-07-10 09:15:15,2026-07-10,2026-07-10 14:15:15 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:21 UTC,2026-07-14 00:14:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/380036405,https://inaturalist-open-data.s3.amazonaws.com/photos/695227321/medium.jpg,,"",,1,0,false,843,"14th Ave NE, Minneapolis, MN, US",45.0018500273,-93.2498359676,37192,,,,37192,,,false,,,Phylinae,Phylinae,,Insecta,146871,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phylinae,,,
380036437,4aabfc8e-ef5e-47f1-8b25-3d7bdc862005,2026-07-10 09:12:17,2026-07-10,2026-07-10 14:12:17 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:27 UTC,2026-07-14 01:35:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/380036437,https://inaturalist-open-data.s3.amazonaws.com/photos/695227367/medium.jpg,,"",,1,0,false,843,"I-35W N, Minneapolis, MN, US",44.9962119547,-93.2378994689,30331,,,,30331,,,false,,,European Paper Wasp,Polistes dominula,European Paper Wasp,Insecta,84640,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistinae,Polistini,Polistes,Polistes dominula
380036459,863e2b42-bb85-45ac-b286-8fa922959f0f,2026-07-10 09:11:51,2026-07-10,2026-07-10 14:11:51 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:33 UTC,2026-07-10 16:23:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/380036459,https://inaturalist-open-data.s3.amazonaws.com/photos/695227422/medium.jpg,,"",,0,0,false,843,"Central Ave NE, Minneapolis, MN, US",45.0041738912,-93.2469293615,22167,,,,22167,,,false,,,,Acanalonia,,Insecta,84808,Animalia,Arthropoda,Insecta,Hemiptera,Acanaloniidae,,,Acanalonia,
380036487,bc5bb675-210d-485f-9098-db745b2a6d06,2026-07-10 09:10:38,2026-07-10,2026-07-10 14:10:38 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:38 UTC,2026-07-11 05:51:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/380036487,https://inaturalist-open-data.s3.amazonaws.com/photos/695227462/medium.jpg,,"",,1,0,false,843,"Johnson St NE, Minneapolis, MN, US",44.9968220054,-93.2362818302,28189,,,,28189,,open,false,,,Black-and-gold Bumble Bee,Bombus auricomus,Black-and-gold Bumble Bee,Insecta,198856,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Bombini,Bombus,Bombus auricomus
380036504,281b77d2-669a-4f95-a09a-eab78bcae23f,2026-07-10 09:00:43,2026-07-10,2026-07-10 14:00:43 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:44 UTC,2026-07-10 16:23:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/380036504,https://inaturalist-open-data.s3.amazonaws.com/photos/695227517/medium.jpg,,"",,0,0,false,843,"NE 13th Ave, Minneapolis, MN, US",44.9991090049,-93.2536493003,56845,,,,56845,,,false,,,,Tephritidae,Fruit Flies,Insecta,47990,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,,,,
380036529,041c3f92-e142-4de8-80f0-6685b7d80663,2026-07-10 08:52:08,2026-07-10,2026-07-10 13:52:08 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:51 UTC,2026-07-10 16:23:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/380036529,https://inaturalist-open-data.s3.amazonaws.com/photos/695227556/medium.jpg,,"",,0,0,false,843,"Broadway St NE, Minneapolis, MN, US",45.0000563311,-93.2312537915,32664,,,,32664,,,false,,,,Calyptratae,Calyptrate Flies,Insecta,342767,Animalia,Arthropoda,Insecta,Diptera,,,,,
380036554,7d8f1876-e2a2-41ab-9035-5c02e440cd73,2026-07-10 08:48:46,2026-07-10,2026-07-10 13:48:46 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:23:56 UTC,2026-07-10 20:36:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/380036554,https://inaturalist-open-data.s3.amazonaws.com/photos/695227607/medium.jpg,,"",,1,0,false,843,"Central Ave NE, Minneapolis, MN, US",45.0187116275,-93.2513919405,47834,,,,47834,,,false,,,Eastern Calligrapher,Toxomerus geminatus,Eastern Calligrapher,Insecta,126532,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Syrphinae,Syrphini,Toxomerus,Toxomerus geminatus
380036594,19d75db5-d136-4878-9224-520a2334551e,2026-07-10 08:45:46,2026-07-10,2026-07-10 13:45:46 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:24:02 UTC,2026-07-11 05:51:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/380036594,https://inaturalist-open-data.s3.amazonaws.com/photos/695227654/medium.jpg,,"",,1,0,false,843,"Central Ave NE, Minneapolis, MN, US",45.0068025137,-93.2458804486,32711,,,,32711,,open,false,,,Two-spotted Bumble Bee,Bombus bimaculatus,Two-spotted Bumble Bee,Insecta,52779,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Bombini,Bombus,Bombus bimaculatus
380037637,5c57b0d3-e3c3-4e1c-9ad8-523689912ca4,2026-07-10 11:25:43,2026-07-10,2026-07-10 16:25:43 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-10 16:27:02 UTC,2026-07-15 15:52:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/380037637,https://inaturalist-open-data.s3.amazonaws.com/photos/695229198/medium.jpg,,"",,1,0,false,843,"14th Ave NE, Minneapolis, MN, US",45.0021090253,-93.2480038236,36693,,,,36693,,,false,,,Undulate Sigil Lady Beetle,Hyperaspis undulata,Undulate Sigil Lady Beetle,Insecta,221995,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Scymninae,Hyperaspidini,Hyperaspis,Hyperaspis undulata
